text,label
I need to find the Empire State Building.,LEADER
Can you please guide me to the Empire State Building?,LEADER
My objective is to locate the Empire State Building.,LEADER
Please show me the way to the Empire State Building.,LEADER
Where is the Empire State Building?,LEADER
I require assistance in finding the Empire State Building.,LEADER
Please locate the designated meeting place.,LEADER
I need you to find where we are supposed to meet.,LEADER
Your task is to find the meeting point.,LEADER
Are you able to find our meeting location?,LEADER
Find the location of our meeting.,LEADER
I command you to find the meeting spot.,LEADER
Could you direct me to the closest ICCC?,LEADER
I'm looking for the nearest ICCC can you help?,LEADER
Where is the ICCC closest to us?,LEADER
Take me to the nearest ICCC please.,LEADER
Can you guide me to the ICCC from here?,LEADER
I need to get to the ICCC. Which way is it?,LEADER
Can you show me the walking route?,LEADER
What's the best way to walk there?,LEADER
I'd like to go on foot please show me the way.,LEADER
Guide me there but let's walk.,LEADER
What are the directions for walking?,LEADER
Let's walk. How do we get there?,LEADER
Let's get out of this department.,LEADER
I'm ready to leave this area now.,LEADER
Can you guide me out of the department?,LEADER
Show me the way out of this department.,LEADER
I need to exit the department.,LEADER
Take me to the exit of the department.,LEADER
Can you take me to the closest taxi stand?,LEADER
I need to find a taxi. Where's the nearest stand?,LEADER
Guide me to the next available taxi stand.,LEADER
Where can I catch a cab around here?,LEADER
I'm looking for the taxi stand. Can you help?,LEADER
Please point me towards the nearest taxi stand.,LEADER
Tell me when we have arrived.,LEADER
Alert me once we reach our destination.,LEADER
Can you notify me when we're there?,LEADER
Just give me a heads-up when we arrive.,LEADER
I need to know when we get to the destination.,LEADER
Inform me upon our arrival please.,LEADER
While we're here I'd like to point out the cabin.,FOLLOWER
If we have a moment I can show you the cabin.,FOLLOWER
This way is the cabin which I wanted you to see.,FOLLOWER
Oh and I was hoping to show you the cabin.,FOLLOWER
Could we quickly stop so I can show you the cabin?,FOLLOWER
The cabin is just over here I was meaning to show you.,FOLLOWER
I need a ride to the airport please.,LEADER
My destination is the airport. Can you take me?,LEADER
Take me to the airport.,LEADER
Let's go to the airport now.,LEADER
Please guide me to the airport.,LEADER
The airport is where I need to go.,LEADER
Can you help me locate the book 'Gone with the Wind'?,LEADER
I'm searching for 'Gone with the Wind' and I'm lost. Can you guide me?,LEADER
Take me to where I can find 'Gone with the Wind'.,LEADER
I'm having trouble finding 'Gone with the Wind'. Could you show me where it is?,LEADER
Please lead me to the location of the book 'Gone with the Wind'.,LEADER
Where is 'Gone with the Wind'? I can't seem to find it.,LEADER
Alright I'm ready to go when you are.,FOLLOWER
Okay lead the way.,FOLLOWER
Sounds good let's start.,FOLLOWER
I'm ready. After you.,FOLLOWER
Perfect let's head out.,FOLLOWER
Okay I'll follow you.,FOLLOWER
I need a shopping basket. Where are they located?,LEADER
Can you guide me to the shopping baskets?,LEADER
Where do I pick up a shopping basket?,LEADER
Please show me where the shopping baskets are.,LEADER
I'm looking for a shopping basket can you help?,LEADER
Take me to the place with the shopping baskets.,LEADER
I'm lost could you guide me to the entrance?,LEADER
Please show me the way to the entrance.,LEADER
Which way is the entrance? I can't find it.,LEADER
Can you lead me to the main entrance?,LEADER
I need to get to the entrance. Can you help me?,LEADER
Where is the entrance from here?,LEADER
I'm ready to leave now.,FOLLOWER
Alright let's head out.,FOLLOWER
Okay I'm prepared to go.,FOLLOWER
Shall we get started?,FOLLOWER
I'm ready when you are.,FOLLOWER
Let's begin.,FOLLOWER
Take me to the station please.,LEADER
I need to go to the station now.,LEADER
The station is my destination.,LEADER
Please guide me to the station.,LEADER
Let's head to the station.,LEADER
Navigate to the station.,LEADER
Where can I find the cereal?,LEADER
I'm looking for the cereal aisle can you help?,LEADER
Please show me where the cereal is located.,LEADER
Can you guide me to the cereal?,LEADER
Take me to the cereal section.,LEADER
I need to find the cereal.,LEADER
Where is the dishwashing detergent?,LEADER
I need to find the dishwashing detergent please show me.,LEADER
Take me to the aisle with dishwashing detergent.,LEADER
Can you guide me to where I can find dishwashing detergent?,LEADER
I'm looking for the dishwashing detergent.,LEADER
Show me the way to the dishwashing detergent.,LEADER
Over here are some DVD players I wanted to show you.,FOLLOWER
If you have a moment I'd like to point out our DVD players.,FOLLOWER
Come see the selection of DVD players we have.,FOLLOWER
I can give you a quick look at our DVD players.,FOLLOWER
Follow me I want to show you the DVD players.,FOLLOWER
Perhaps you'd be interested in seeing our DVD players?,FOLLOWER
I think I'll join you.,FOLLOWER
Mind if I tag along?,FOLLOWER
I'll come along as well.,FOLLOWER
I could accompany you.,FOLLOWER
Okay I'll follow you.,FOLLOWER
Count me in.,FOLLOWER
I'm going downstairs for coffee feel free to join me.,FOLLOWER
Fancy coming downstairs with me for a coffee?,FOLLOWER
I'm about to grab a coffee downstairs care to come along?,FOLLOWER
Would you like to accompany me downstairs for some coffee?,FOLLOWER
I'm off to get coffee downstairs. You're welcome to join.,FOLLOWER
Let's go get coffee downstairs together.,FOLLOWER
I'm feeling a bit hungry.,FOLLOWER
I could really go for some food right now.,FOLLOWER
How about we find a place to eat?,FOLLOWER
I'm starting to think about lunch.,FOLLOWER
I'm in the mood for a snack.,FOLLOWER
Perhaps we could grab something to eat soon.,FOLLOWER
It's nice out. Maybe we could sit on the grass?,FOLLOWER
What do you think about going outside to enjoy the sun?,FOLLOWER
Shall we go find a sunny spot on the lawn?,FOLLOWER
I'd like to go outside and sit on the grass for a bit.,FOLLOWER
Let's go enjoy the weather out on the grass.,FOLLOWER
A break on the grass in the sunshine sounds nice doesn't it?,FOLLOWER
I'm heading to Central Park now.,FOLLOWER
My destination is Central Park.,FOLLOWER
I've decided to go to Central Park.,FOLLOWER
I will be making my way to Central Park.,FOLLOWER
I plan on going to Central Park.,FOLLOWER
Off to Central Park I go.,FOLLOWER
I'm going to go have a shower now.,FOLLOWER
I think it's time for me to take a shower.,FOLLOWER
I'm just going to pop in the shower.,FOLLOWER
Now I will go and shower.,FOLLOWER
My plan is to take a shower next.,FOLLOWER
I'm off to the shower.,FOLLOWER
Can you show me the way to the post office?,LEADER
I need to get to the post office please guide me.,LEADER
How do I get to the post office from here?,LEADER
Take me to the post office.,LEADER
What's the route to the post office?,LEADER
I'm looking for the post office can you help?,LEADER
I need the route to the restaurant.,LEADER
Can you guide me to the restaurant?,LEADER
Show me how to get to the restaurant.,LEADER
What's the way to the restaurant?,LEADER
Please navigate me to the restaurant.,LEADER
I need to go to the restaurant please show me the directions.,LEADER
How about we grab lunch at Burger Queen?,FOLLOWER
I'm in the mood for Burger Queen want to go?,FOLLOWER
Shall we head to Burger Queen for a bite to eat?,FOLLOWER
What do you think about going to Burger Queen for lunch?,FOLLOWER
I was thinking we could get lunch at Burger Queen.,FOLLOWER
Burger Queen sounds good for lunch doesn't it?,FOLLOWER
I'm looking for a place to buy chocolates. Can you help?,LEADER
Where can I find some chocolates around here?,LEADER
Take me to a store that sells chocolates.,LEADER
Please guide me to the nearest chocolate shop.,LEADER
I want to buy chocolates. Where should I go?,LEADER
Show me where the chocolates are sold.,LEADER
How do I find the Medical Department?,LEADER
Please show me the way to the Medical Department.,LEADER
I need directions to the Medical Department.,LEADER
Can you guide me to the Medical Department?,LEADER
I'm trying to get to the Medical Department can you help?,LEADER
What is the route to the Medical Department?,LEADER
Where is the bus stop for the downtown route?,LEADER
Can you take me to the bus stop for downtown?,LEADER
I need to find the downtown bus. Where should I wait?,LEADER
Show me where to catch the bus that goes downtown.,LEADER
I'm looking for the downtown bus stop.,LEADER
Please guide me to the correct bus stop for downtown.,LEADER
Can you take me to the museum guide?,LEADER
I'm looking for the museum guide. Can you help?,LEADER
Where can I find the museum guide?,LEADER
Please show me the location of the museum guide.,LEADER
I need to find the museum guide's desk.,LEADER
Guide me to the museum guide.,LEADER
Can you show me where to find my favorite white bread?,LEADER
I'm looking for my usual white bread.,LEADER
Take me to the aisle with my favorite white bread.,LEADER
Where do you keep my favorite brand of white bread?,LEADER
Guide me to my favorite white bread.,LEADER
I can't find my favorite white bread can you help?,LEADER
Come with me I want to show you the semi-conductor system site first.,FOLLOWER
Let's start by going to the semi-conductor system site. I'll lead.,FOLLOWER
The first stop is the semi-conductor system site. Please follow me.,FOLLOWER
I'll guide you to the semi-conductor system site now.,FOLLOWER
Our first destination will be the semi-conductor system site. This way.,FOLLOWER
I'd like to begin by showing you the semi-conductor system site.,FOLLOWER
I'll need you to guide me so I don't get lost.,LEADER
Can you lead the way? I'm afraid I'll get lost by myself.,LEADER
I don't want to get lost so please take me there.,LEADER
It would be best if you led I'd probably get lost otherwise.,LEADER
I'm not sure of the way so I'll need your guidance.,LEADER
Please navigate for me I'm unfamiliar with the area.,LEADER
I'm on my way to visit Susan at the hospital.,FOLLOWER
My destination is the hospital; I'm visiting Susan.,FOLLOWER
I've decided to go see Susan at the hospital.,FOLLOWER
I'm heading over to the hospital now to see Susan.,FOLLOWER
I need to make a trip to the hospital for Susan's visit.,FOLLOWER
My plan is to go to the hospital and visit Susan.,FOLLOWER
I'm ready to go to a different room now.,FOLLOWER
Shall we find another room?,FOLLOWER
I think I want to be in a different room.,FOLLOWER
Let's move to the next room.,FOLLOWER
I'm finished in here could we go somewhere else?,FOLLOWER
Could we proceed to another room?,FOLLOWER
I'm heading to the village on foot to buy some meat.,FOLLOWER
My plan is to walk over to the village for meat.,FOLLOWER
I'm off to the village now to pick up some meat.,FOLLOWER
I have to make a trip to the village to get meat.,FOLLOWER
I've decided to walk to the village for some meat.,FOLLOWER
I'm just going to walk down to the village and grab some meat.,FOLLOWER
Take me somewhere I can make a call in private.,LEADER
I need a quiet spot for a phone call. Guide me.,LEADER
Lead me to a secluded area for a phone call.,LEADER
Show me a place where I won't be overheard on the phone.,LEADER
Let's find a more private location for my calls.,LEADER
Navigate to a discreet place so I can use my phone.,LEADER
Can you show me where the timesheets are?,LEADER
I need to find the timesheets. Please take me there.,LEADER
Where are the timesheets located? Guide me.,LEADER
Take me to the location of the timesheets.,LEADER
I'm looking for the timesheets. Can you help me find them?,LEADER
Please lead me to where the timesheets are stored.,LEADER
I need to go to the Cross Bakery building. Please show me the way.,LEADER
What's the route to the Cross Bakery building?,LEADER
Guide me to the Cross Bakery building.,LEADER
How can I reach the Cross Bakery building from here?,LEADER
Take me to the Cross Bakery building.,LEADER
I'm trying to find the Cross Bakery building. Can you lead me?,LEADER
I can lead you there if you'd like.,FOLLOWER
Shall I guide you?,FOLLOWER
I know the route I can show you.,FOLLOWER
Would you like me to guide you to the destination?,FOLLOWER
Just say the word and I can take you there.,FOLLOWER
If you're unsure of the path I can lead.,FOLLOWER
Perhaps we could visit the palace first?,FOLLOWER
My suggestion is that we start with the palace.,FOLLOWER
What if we head to the palace to begin with?,FOLLOWER
Maybe the palace should be our first stop.,FOLLOWER
I feel like the palace is the best place to start.,FOLLOWER
How about we make the palace our first destination?,FOLLOWER
I'm looking for the scholar cinema. Can you guide me?,LEADER
Where is the scholar cinema located? Please show me.,LEADER
Take me to the scholar cinema.,LEADER
Please navigate to the scholar cinema.,LEADER
I need to get to the scholar cinema. Which way is it?,LEADER
How do I get to the scholar cinema from here?,LEADER
I'm lost. I need to find the registration office.,LEADER
Can you guide me to the registration office? I'm not sure where it is.,LEADER
I need to get to the registration office but I don't know the way.,LEADER
Please take me to the registration office; I can't find it.,LEADER
The registration office is my destination but I'm unfamiliar with the path.,LEADER
Show me the way to the registration office.,LEADER
Is this the correct route to the central department stall?,LEADER
Are we heading towards the central department stall?,LEADER
Will this path take us to the central department stall?,LEADER
Am I going the right way for the central department stall?,LEADER
Confirm this is the way to the central department stall.,LEADER
Does this path lead to the central department stall?,LEADER
This assistant will handle your bags and guide you to your room.,FOLLOWER
Your luggage will be taken care of and you'll be shown to your room.,FOLLOWER
Just follow him; he has your luggage and knows the way to your room.,FOLLOWER
He is here to escort you to your room with your luggage.,FOLLOWER
Let him lead you to your room; he will also manage your bags.,FOLLOWER
He will now guide you and your luggage to the room.,FOLLOWER
I see a couple of free seats. Shall we go grab them?,FOLLOWER
Quick let's go to those empty seats over there.,FOLLOWER
Two seats just opened up. Let's head that way.,FOLLOWER
What do you think about moving to those vacant seats?,FOLLOWER
Let's make our way to those seats before they're taken.,FOLLOWER
I've spotted some open seats. We should move there now.,FOLLOWER
If so I'd better try another store.,FOLLOWER
In that case I should probably check a different shop.,FOLLOWER
If that's the situation then I need to look for an alternative store.,FOLLOWER
Given that I think my best move is to try a different location.,FOLLOWER
If that's how it is I will have to search another store.,FOLLOWER
Should that be true I'd be better off going to another shop.,FOLLOWER
Could you suggest a dining spot?,LEADER
I'd like your assistance in locating a restaurant.,LEADER
Find a suitable place for us to eat please.,LEADER
I need you to help me discover an eatery.,LEADER
Where can we grab a meal? Can you guide me?,LEADER
I'm hoping you can help me find a good spot for food.,LEADER
I'm currently searching for a place to have a meal.,FOLLOWER
I need to find somewhere to eat.,FOLLOWER
My intention is to find a location for dining.,FOLLOWER
I'm in the process of looking for an eating place.,FOLLOWER
I want to locate a place where I can eat.,FOLLOWER
I'm attempting to find a place to satisfy my hunger.,FOLLOWER
I propose we use the computer to check what's happening.,FOLLOWER
We should get on the computer and see the current status.,FOLLOWER
Let's access the computer to investigate the situation.,FOLLOWER
My suggestion is to use the device to find out more.,FOLLOWER
Let's check the computer to get some information.,FOLLOWER
I think we should look on the computer to see what's going on.,FOLLOWER
I need to speak with the manager as I have a grievance.,LEADER
Would you be able to summon the manager? I wish to file a complaint.,LEADER
I'd like to see the manager regarding an issue I need to report.,LEADER
Get me the manager I have something to complain about.,LEADER
I require an audience with the manager to express my dissatisfaction.,LEADER
Can you get the manager? I have a complaint.,LEADER
Pardon me where is the location for sign-up?,LEADER
Excuse me. Where do I need to go to complete my registration?,LEADER
Could you direct me to the registration area please?,LEADER
I need directions to where I can officially register.,LEADER
Where can I check in?,LEADER
I'm trying to find the place where registration takes place.,LEADER
I am headed towards the medical facility.,FOLLOWER
I'm making my way to the hospital right now.,FOLLOWER
My destination is the hospital.,FOLLOWER
The plan is for me to go to the hospital.,FOLLOWER
I'm en route to the medical center.,FOLLOWER
I'm traveling to the hospital.,FOLLOWER
Please proceed ahead of me.,LEADER
You may go first.,LEADER
I insist you take the lead.,LEADER
Go on I'll follow.,LEADER
After you if you please.,LEADER
I grant you permission to go first.,LEADER
Let's get some blossoms and then go see her.,FOLLOWER
I suggest we purchase some flowers and pay her a visit.,FOLLOWER
We should buy flowers and then visit her.,FOLLOWER
Let's go and acquire some flowers before visiting her.,FOLLOWER
I want us to buy flowers and go see her.,FOLLOWER
We need to buy some flowers so we can visit her.,FOLLOWER
Tell me where I should be seated.,LEADER
Please indicate the spot where I am to sit.,LEADER
Where do you want me to sit?,LEADER
I need to know my assigned seating location.,LEADER
Which seat am I supposed to take?,LEADER
Direct me to my seat.,LEADER
Are you willing to accompany me?,FOLLOWER
Do you intend to join me?,FOLLOWER
I'd like to know if you'll come along with me.,FOLLOWER
Would you be able to accompany me on this trip?,FOLLOWER
Will you come along?,FOLLOWER
Can you come with me?,FOLLOWER
Please tell me Tom's location.,LEADER
Where can I find Tom?,LEADER
I need you to locate Tom for me.,LEADER
Point me in the direction of Tom.,LEADER
Can you tell me where Tom is?,LEADER
Give me Tom's current whereabouts.,LEADER
I must acquire some food.,FOLLOWER
I'm planning to get a bite to eat.,FOLLOWER
My goal is to find something to consume.,FOLLOWER
I'm looking to pick up a meal.,FOLLOWER
I have to go and get some food now.,FOLLOWER
I need to find food for myself.,FOLLOWER
Can you assist me? My classroom is proving difficult to locate.,LEADER
I need your help; I am unable to find the correct classroom.,LEADER
Please help me. I'm lost and can't seem to find my class location.,LEADER
I require assistance in locating my class as I cannot find it myself.,LEADER
I'm having trouble finding my class. Can you guide me?,LEADER
I'm asking for your help; where is my class?,LEADER
I have an appointment to attend a meeting.,FOLLOWER
I am scheduled to be at a meeting.,FOLLOWER
My presence is required at a meeting.,FOLLOWER
I must go to a scheduled meeting.,FOLLOWER
I need to be at a meeting shortly.,FOLLOWER
I'm on my way to attend a meeting.,FOLLOWER
Excuse me. I would like to see Dean Mr. Lee first. Could you tell me the location of his office?,LEADER
Pardon me I need to see Dean Mr. Lee initially. Where is his office located?,LEADER
I'd like to meet with Dean Mr. Lee first. Can you show me the way to his office?,LEADER
Excuse me. I need directions to Dean Mr. Lee's office as I must see him first.,LEADER
I wonder if you could direct me to Dean Mr. Lee's office? I need to speak to him right away.,LEADER
I have an urgent need to see Dean Mr. Lee. Could you please guide me to his office?,LEADER
We are going to eat rice dumplings.,FOLLOWER
I propose we have rice dumplings.,FOLLOWER
The choice of food is rice dumplings.,FOLLOWER
We should opt for rice dumplings.,FOLLOWER
Our meal will consist of rice dumplings.,FOLLOWER
I'd like for us to consume rice dumplings.,FOLLOWER
I'm here for a visit with my uncle.,LEADER
My purpose for being here is to see my uncle.,LEADER
I have come specifically to visit my uncle.,LEADER
I need to be directed to my uncle.,LEADER
My uncle is the person I came to meet.,LEADER
I am visiting my uncle right now.,LEADER
I need to depart immediately.,FOLLOWER
I must leave now.,FOLLOWER
I've got to move quickly.,FOLLOWER
I am in a hurry and must go.,FOLLOWER
I have to make a quick exit.,FOLLOWER
I need to rush off.,FOLLOWER
We need to search for a new place to live.,LEADER
It is essential that we find new accommodations.,LEADER
Our next task is finding a different place to reside.,LEADER
We must locate a new dwelling.,LEADER
I need your help in finding us a new home.,LEADER
Help us identify a suitable new place to stay.,LEADER
I feel an urge to eat.,FOLLOWER
My body is signaling a need for food.,FOLLOWER
I am experiencing hunger.,FOLLOWER
I'm getting hungry and need to eat.,FOLLOWER
I could really use a meal right now.,FOLLOWER
I have an appetite for food.,FOLLOWER
Hello could you help me find a location to purchase some lunch?,LEADER
Hi I need assistance locating a place where I can buy lunch.,LEADER
Excuse me can you direct me to a place where I can get lunch?,LEADER
I wonder if you could help me find an eatery for lunch.,LEADER
Could you point me toward a place to buy my midday meal?,LEADER
I need your guidance to find a lunch spot please.,LEADER
I want to purchase a present for my father. Will you accompany me to select one for him?,FOLLOWER
I need to buy a gift for my dad. Can you come with me to help choose it?,FOLLOWER
I'm planning to get a gift for my father and I'd like you to go with me to pick it out.,FOLLOWER
My intention is to acquire a gift for my dad. Will you join me for the selection process?,FOLLOWER
I need to go and buy my father a gift. I'd appreciate it if you came along to help me choose.,FOLLOWER
I must select a gift for my father. Can you join me on this errand?,FOLLOWER
I was searching for a book but it remains unfound.,LEADER
Can you help me find a book? I couldn't locate it myself.,LEADER
I have been trying to locate a specific book without success.,LEADER
I couldn't find the book I was looking for.,LEADER
I'm seeking a book that I haven't been able to find yet.,LEADER
I was unable to find the book that I was searching for.,LEADER
I'm going with my wife to the hospital.,FOLLOWER
My plan is to join my wife on her trip to the hospital.,FOLLOWER
I will be taking my wife to the hospital.,FOLLOWER
I'm going to escort my wife to the medical facility.,FOLLOWER
I'll join my wife for her visit to the hospital.,FOLLOWER
I'm heading to the hospital as an escort for my wife.,FOLLOWER
Could you tell me which building it is located in?,LEADER
Do you have information on which building houses that?,LEADER
Can you identify the building where that is situated?,LEADER
I need to know the specific building location.,LEADER
Which building is that in do you know?,LEADER
Tell me the name of the building it's in.,LEADER
How about we go outside for a stroll?,FOLLOWER
I suggest we take a walk outdoors.,FOLLOWER
Let's step outside and have a walk.,FOLLOWER
I'd like to go outside for a brief walk.,FOLLOWER
I propose we leave and go for a walk.,FOLLOWER
Let's take a stroll outside for a while.,FOLLOWER
