text,label
"Please tell me where Bob Rice’s office is.",LEADER
"How about we stay at the Holiday Inn?",FOLLOWER
"Should we go to the Holiday Inn?",FOLLOWER
"What do you think about going to the Holiday Inn?",FOLLOWER
"Maybe we can try the Holiday Inn?",FOLLOWER
"Let’s consider the Holiday Inn.",FOLLOWER
"Why don’t we choose the Holiday Inn?",FOLLOWER
"We’re heading to Mrs. Smith’s house to help her in the yard.",FOLLOWER
"We’re going to Mrs. Smith’s place to help with her garden work.",FOLLOWER
"We’ll be at Mrs. Smith’s to assist her with yard work.",FOLLOWER
"We’re on our way to Mrs. Smith’s home to help with her yard.",FOLLOWER
"We’re going to help Mrs. Smith with her garden.",FOLLOWER
"We’ll go to Mrs. Smith’s place and give her a hand with her yard.",FOLLOWER
"I want to buy some perfume for my girlfriend.",LEADER
"I’d like to get a bottle of perfume for my girlfriend.",LEADER
"I’m looking for perfume to give my girlfriend.",LEADER
"I need to find some perfume for my girlfriend.",LEADER
"Could you help me find perfume for my girlfriend?",LEADER
"I’m planning to buy perfume as a gift for my girlfriend.",LEADER
"I’d like to exchange this item please.",LEADER
"I want to return this product.",LEADER
"I’d like to give this back and get a refund.",LEADER
"I need to return this item please.",LEADER
"Can I return this product?",LEADER
"I’m here to return this item.",LEADER
"Which direction is the dining car?",LEADER
"Can you tell me where the dining car is?",LEADER
"Where can I find the dining car?",LEADER
"How do I get to the dining car?",LEADER
"Could you point me toward the dining car?",LEADER
"I’m trying to locate the dining car—where is it?",LEADER
"Can you tell me how to get to the Empire State Building?",LEADER
"I’m trying to find the Empire State Building.",LEADER
"Where is the Empire State Building located?",LEADER
"Could you show me the way to the Empire State Building?",LEADER
"Do you know how to reach the Empire State Building?",LEADER
"I’d like directions to the Empire State Building please.",LEADER
"Can you locate the meeting place for me?",LEADER
"Would you help me find the meeting place?",LEADER
"Do you know where the meeting place is?",LEADER
"Could you show me how to get to the meeting place?",LEADER
"Can you tell me where the meeting place is located?",LEADER
"I’m trying to find the meeting place—can you help?",LEADER
"Do you happen to know where the nearest ICCC is?",LEADER
"Can you tell me how to find the closest ICCC?",LEADER
"Where is the nearest ICCC located?",LEADER
"Could you show me the way to the nearest ICCC?",LEADER
"I’m looking for the nearest ICCC—do you know where it is?",LEADER
"Can you guide me to the closest ICCC?",LEADER
"How can I walk there?",LEADER
"Can you tell me how to get there by walking?",LEADER
"What’s the way to get there on foot?",LEADER
"Could you give me walking directions to get there?",LEADER
"How do I reach that place if I walk?",LEADER
"Tell me how to get there walking please.",LEADER
"I’d like to leave the department now.",LEADER
"I want to exit the department.",LEADER
"I’m planning to leave the department.",LEADER
"I need to get out of the department.",LEADER
"I’d like to go out from the department.",LEADER
"I’m ready to leave this department.",LEADER
"Where can I find the next taxi stop?",LEADER
"Could you tell me where the nearest taxi stand is?",LEADER
"Do you know where the next taxi stand is located?",LEADER
"Where’s the closest place to catch a taxi?",LEADER
"Can you show me where the next taxi stand is?",LEADER
"I’m trying to find the next taxi stand—where is it?",LEADER
"Please tell me when we arrive.",LEADER
"Let me know once we reach our destination.",LEADER
"Please inform me when we get there.",LEADER
"Can you let me know when we arrive?",LEADER
"Tell me as soon as we reach there.",LEADER
"Please notify me when we get to the destination.",LEADER
"I wanted to show you the cabin area.",FOLLOWER
"I’d like to show you the cabin.",FOLLOWER
"Come I’ll show you the cabin.",FOLLOWER
"I’m going to take you to see the cabin.",FOLLOWER
"Let me show you where the cabin is.",FOLLOWER
"I’ll guide you to the cabin.",FOLLOWER
"Could you take me to the airport please?",LEADER
"Would you drop me off at the airport?",LEADER
"Can you drive me to the airport?",LEADER
"I need a ride to the airport could you take me?",LEADER
"Please drop me off at the airport.",LEADER
"Can you take me over to the airport?",LEADER
"I’m looking for a book titled Gone with the Wind but I can’t find it.",LEADER
"I’m trying to locate Gone with the Wind but I can’t seem to find it.",LEADER
"I want to find the book Gone with the Wind but it’s missing.",LEADER
"I’m searching for Gone with the Wind but I can’t locate it.",LEADER
"I’d like to find Gone with the Wind but it’s not available.",LEADER
"I can’t find Gone with the Wind—could you help me locate it?",LEADER
"Alright let’s move out then!",FOLLOWER
"Let’s get moving now!",FOLLOWER
"Okay time to go!",FOLLOWER
"Let’s start going!",FOLLOWER
"Come on let’s go already!",FOLLOWER
"Let’s head out now!",FOLLOWER
"Excuse me could you tell me where to get a shopping basket?",LEADER
"Do you know where I can find a shopping basket?",LEADER
"Where can I pick up a shopping basket please?",LEADER
"Could you show me where the shopping baskets are?",LEADER
"Can you tell me where to find a shopping basket?",LEADER
"I’m looking for a shopping basket—where can I get one?",LEADER
"I can’t seem to find the entrance—can you show me where it is?",LEADER
"I’m lost could you tell me how to get to the entrance?",LEADER
"Would you please tell me where the entrance is located?",LEADER
"I can’t locate the entrance could you guide me there?",LEADER
"Can you help me find the entrance?",LEADER
"I’m having trouble finding the entrance—where is it?",LEADER
"Let’s go now.",FOLLOWER
"It’s time for us to leave.",FOLLOWER
"We should get going.",FOLLOWER
"Come on it’s time to go.",FOLLOWER
"Let’s start moving.",FOLLOWER
"We’d better head out now.",FOLLOWER
"Driver please take me to the station.",LEADER
"Could you drive me to the station please?",LEADER
"Driver bring me over to the train station.",LEADER
"I’d like to go to the station please drive me there.",LEADER
"Please take me to the station driver.",LEADER
"Can you bring me to the station now?",LEADER
"Can you tell me where the cereal section is?",LEADER
"Do you know where I can find the cereal?",LEADER
"Where can I find the cereal please?",LEADER
"Could you show me where the cereals are located?",LEADER
"I’m looking for the cereal—where is it?",LEADER
"Please point me to the cereal aisle.",LEADER
"Can you show me where the dishwashing detergent is?",LEADER
"Where can I find the dishwashing detergent?",LEADER
"Could you tell me where the dish soap is located?",LEADER
"Do you know which aisle has the dishwashing detergent?",LEADER
"Please point me to where the dishwashing detergent is.",LEADER
"I’m trying to find the dishwashing detergent—can you help?",LEADER
"Let me show you some of the DVD players we have.",FOLLOWER
"I’ll show you a few of our DVD players.",FOLLOWER
"Come I’ll show you our DVD player selection.",FOLLOWER
"I want to show you some DVD players.",FOLLOWER
"Follow me I’ll show you the DVD players.",FOLLOWER
"I’ll take you to see some of our DVD players.",FOLLOWER
"Maybe I’ll come with you.",FOLLOWER
"I think I’ll join you.",FOLLOWER
"Perhaps I should go along with you.",FOLLOWER
"I might go with you.",FOLLOWER
"I guess I’ll come along.",FOLLOWER
"I think I’ll tag along with you.",FOLLOWER
"I was just going downstairs for coffee—want to join me?",FOLLOWER
"I’m heading down for a cup of coffee do you want to come?",FOLLOWER
"I was about to go downstairs for coffee would you like to come?",FOLLOWER
"I’m on my way downstairs for a coffee—coming?",FOLLOWER
"I’m grabbing a cup of coffee downstairs want to come?",FOLLOWER
"I was just going for some coffee do you want to join me?",FOLLOWER
"I was thinking of grabbing something to eat.",FOLLOWER
"I feel like getting a snack right now.",FOLLOWER
"I was about to get something to eat.",FOLLOWER
"I’m planning to grab a bite.",FOLLOWER
"I was just about to have a quick meal.",FOLLOWER
"I think I’ll go get some food.",FOLLOWER
"How about we go outside and enjoy the sun on the grass?",FOLLOWER
"Let’s head out and relax in the sunshine.",FOLLOWER
"Why don’t we go sit on the grass and enjoy the sun?",FOLLOWER
"Let’s go out and enjoy the sunny weather.",FOLLOWER
"Maybe we should go outside and sit on the grass.",FOLLOWER
"Let’s step out and enjoy some sunshine.",FOLLOWER
"I’m heading to Central Park.",FOLLOWER
"I’m on my way to Central Park.",FOLLOWER
"I’m going over to Central Park.",FOLLOWER
"I’ll be at Central Park.",FOLLOWER
"I’m planning to go to Central Park.",FOLLOWER
"I’m about to leave for Central Park.",FOLLOWER
"Let me take a quick shower.",FOLLOWER
"I'm going to have a shower now.",FOLLOWER
"I'll grab a quick shower before we go.",FOLLOWER
"I need to take a shower first.",FOLLOWER
"I’ll freshen up with a quick shower.",FOLLOWER
"I’ll go clean up with a shower.",FOLLOWER
"Can you tell me the way to the post office?",LEADER
"Which direction should I take to reach the post office?",LEADER
"Could you show me how to get to the post office?",LEADER
"Do you know the route to the post office?",LEADER
"Where exactly is the post office located?",LEADER
"How can I get to the post office from here?",LEADER
"Please just tell me how to reach the restaurant.",LEADER
"Could you give me the directions to the restaurant?",LEADER
"I only need the route to the restaurant.",LEADER
"Just point me the way to the restaurant.",LEADER
"Can you guide me to the restaurant?",LEADER
"Show me the path to the restaurant please.",LEADER
"Let's grab lunch at Burger Queen.",FOLLOWER
"How about going to Burger Queen for lunch?",FOLLOWER
"I’m thinking of having lunch at Burger Queen.",FOLLOWER
"Let’s head to Burger Queen for something to eat.",FOLLOWER
"Shall we eat lunch at Burger Queen?",FOLLOWER
"I’d like to go to Burger Queen for lunch.",FOLLOWER
"Can you tell me where I can get some chocolates?",LEADER
"Do you know a place where I can buy chocolates?",LEADER
"Could you show me where to find chocolates?",LEADER
"Where can I buy some chocolates around here?",LEADER
"I’m looking for a shop that sells chocolates. Can you help?",LEADER
"Can you point me to where chocolates are sold?",LEADER
"Could you tell me the way to the Medical Department please?",LEADER
"Can you show me how to reach the Medical Department?",LEADER
"Would you mind telling me where the Medical Department is?",LEADER
"I need to find the Medical Department — how do I get there?",LEADER
"Please tell me how to get to the Medical Department.",LEADER
"Could you guide me to the Medical Department?",LEADER
"I’d like to know where I can catch the bus downtown.",LEADER
"Can you tell me where the downtown bus stop is?",LEADER
"Where do I get on the bus to go downtown?",LEADER
"Could you point me to the bus stop for downtown?",LEADER
"I’m looking for the downtown bus stop — where is it?",LEADER
"Do you know where I can board the downtown bus?",LEADER
"Can you tell me where the museum guide is?",LEADER
"Where can I find the guide for the museum?",LEADER
"I’m looking for the museum guide — where is it?",LEADER
"Could you point me toward the museum guide?",LEADER
"Do you know where the museum guide can be found?",LEADER
"Where exactly is the guide for the museum located?",LEADER
"Where can I find my favorite white bread?",LEADER
"Could you tell me where my favorite white bread is?",LEADER
"I’m looking for my favorite white bread — where is it?",LEADER
"Do you know where my favorite white bread is located?",LEADER
"Please show me where to find my favorite white bread.",LEADER
"Where’s the section with my favorite white bread?",LEADER
"Follow me — I’ll first show you the semi-conductor system site.",FOLLOWER
"Come with me I’ll start by taking you to our semi-conductor system area.",FOLLOWER
"If you follow me we’ll begin at the semi-conductor system site.",FOLLOWER
"I’ll lead you to the semi-conductor system site first.",FOLLOWER
"Let me take you to the semi-conductor system site first.",FOLLOWER
"I’ll show you the semi-conductor system site before anything else.",FOLLOWER
"I think I might get lost if I go there alone.",LEADER
"I’d probably lose my way if I went there by myself.",LEADER
"I could easily get lost going there on my own.",LEADER
"It’s better not to go there alone — I might get lost.",LEADER
"I’m afraid I’d get lost if I went there without help.",LEADER
"I might not find my way if I went there alone.",LEADER
"I'm heading to the hospital to visit Susan.",FOLLOWER
"I'm going to see Susan at the hospital.",FOLLOWER
"I’m on my way to the hospital to visit Susan.",FOLLOWER
"I’ll be visiting Susan at the hospital.",FOLLOWER
"I plan to go to the hospital to see Susan.",FOLLOWER
"I’m off to the hospital to check on Susan.",FOLLOWER
"I’d like to switch to a different room.",FOLLOWER
"I want to move into another room.",FOLLOWER
"I’d prefer to stay in a different room.",FOLLOWER
"I’d like to change to another room please.",FOLLOWER
"I want to transfer to another room.",FOLLOWER
"I’m hoping to move to a new room.",FOLLOWER
"I’ll go to the village to get some meat.",FOLLOWER
"I’m walking to the village to buy some meat.",FOLLOWER
"I’ll head to the village and pick up some meat.",FOLLOWER
"I plan to walk to the village for some meat.",FOLLOWER
"I’m going to the village to grab some meat.",FOLLOWER
"I’ll walk down to the village to buy meat.",FOLLOWER
"Find a quiet spot to make your calls.",LEADER
"Look for a private area to make phone calls.",LEADER
"Please locate a secluded place to take calls.",LEADER
"Go somewhere private to make your calls.",LEADER
"Choose a quiet location to make your phone calls.",LEADER
"Find somewhere private where you can make calls.",LEADER
"Do you know where the timesheets are stored?",LEADER
"Can you tell me where the timesheets are kept?",LEADER
"Do you happen to know where the timesheets are located?",LEADER
"Where are the timesheets usually kept?",LEADER
"Could you point me to where the timesheets are kept?",LEADER
"Do you know the place where the timesheets are stored?",LEADER
"Could you tell me how to reach the Cross Bakery building?",LEADER
"Can you show me the way to the Cross Bakery building?",LEADER
"Do you know where the Cross Bakery building is?",LEADER
"Please tell me how to get to the Cross Bakery building.",LEADER
"I’m looking for the Cross Bakery building — how do I get there?",LEADER
"Would you guide me to the Cross Bakery building?",LEADER
"Would you like me to show you the way?",FOLLOWER
"Do you want me to lead you there?",FOLLOWER
"Should I show you how to get there?",FOLLOWER
"Would you like me to guide you to the place?",FOLLOWER
"Do you want me to take you there?",FOLLOWER
"Should I show you the direction to go?",FOLLOWER
"I think we should visit the palace first.",FOLLOWER
"Let’s go to the palace before anything else.",FOLLOWER
"I suggest we head to the palace first.",FOLLOWER
"Maybe we should start by going to the palace.",FOLLOWER
"We’d better visit the palace first.",FOLLOWER
"I believe the palace should be our first stop.",FOLLOWER
"Could you please tell me where the Scholar Cinema is?",LEADER
"Do you know where I can find the Scholar Cinema?",LEADER
"Can you show me how to get to the Scholar Cinema?",LEADER
"I’m looking for the Scholar Cinema — could you help me?",LEADER
"Where exactly is the Scholar Cinema located?",LEADER
"Please tell me how to reach the Scholar Cinema.",LEADER
"But I’m not sure where the registration office is.",LEADER
"I don’t know where the registration office is located.",LEADER
"But I can’t find the registration office.",LEADER
"I’m not certain where the registration office can be found.",LEADER
"But I have no idea where the registration office is.",LEADER
"I’m unsure of the location of the registration office.",LEADER
"Is this the right way to reach the central department stall?",LEADER
"Can I reach the central department stall if I go this way?",LEADER
"Does this path lead to the central department stall?",LEADER
"Is the central department stall located along this way?",LEADER
"Will this route take me to the central department stall?",LEADER
"Am I heading the right direction to the central department stall?",LEADER
"He’ll handle your bags and guide you to your room.",FOLLOWER
"He will manage your luggage and escort you to your room.",FOLLOWER
"He’ll take your luggage and lead you to your room.",FOLLOWER
"He’s responsible for your luggage and will direct you to your room.",FOLLOWER
"He’ll carry your luggage and take you to your room.",FOLLOWER
"He’s in charge of your bags and will accompany you to your room.",FOLLOWER
"There are two free seats over there. Let’s grab them before anyone else does.",FOLLOWER
"I see two open seats. Let’s take them before someone beats us to it.",FOLLOWER
"Look two seats are still available. Let’s get them quickly.",FOLLOWER
"There are a couple of empty seats over there — let’s sit before others do.",FOLLOWER
"Two seats are free in that spot. Let’s go before they’re taken.",FOLLOWER
"Those two seats are empty. Let’s take them before someone else sits down.",FOLLOWER
"If that’s the case I should look for a different store.",FOLLOWER
"In that case I’d better go to another shop.",FOLLOWER
"Then I guess I should try a different place.",FOLLOWER
"If that’s true I’ll need to find another store.",FOLLOWER
"Looks like I should check out another store instead.",FOLLOWER
"If that’s how it is. I’d better head to a different shop.",FOLLOWER
"Can you suggest a restaurant nearby?","LEADER"
"Could you help me choose a place to have dinner?","LEADER"
"Can you guide me to a good spot to eat?","LEADER"
"Would you mind helping me find somewhere to dine?","LEADER"
"Could you assist me in picking a restaurant?","LEADER"
"Can you show me where we can grab something to eat?","LEADER"
"I want to find a place to have some food.","FOLLOWER"
"I'm trying to decide where to eat.","FOLLOWER"
"I'm searching for a restaurant to go to.","FOLLOWER"
"I'm thinking about where to have lunch.","FOLLOWER"
"I'm looking for somewhere to grab a meal.","FOLLOWER"
"I'm trying to find a good place for dinner.","FOLLOWER"
"Let’s check online and see what’s happening.","FOLLOWER"
"Let’s go online to find out what’s going on.","FOLLOWER"
"Let's use the computer to see the latest updates.","FOLLOWER"
"Let's look it up on the computer and find out.","FOLLOWER"
"Let’s go online to see what’s new.","FOLLOWER"
"Let’s check the computer to see what’s available.","FOLLOWER"
"May I speak to the manager? I need to file a complaint.","LEADER"
"I’d like to talk to the manager about an issue.","LEADER"
"Could I please speak with the manager regarding a complaint?","LEADER"
"I want to see the manager because I have a complaint.","LEADER"
"I need to talk to the manager to report a problem.","LEADER"
"Could you call the manager for me? I have something to report.","LEADER"
"Excuse me where can I sign up?","LEADER"
"Sorry could you tell me where to register?","LEADER"
"Where do I need to go to register?","LEADER"
"Can you show me the registration desk?","LEADER"
"Where should I go to complete the registration?","LEADER"
"Could you tell me the place for registration?","LEADER"
"I'm heading to the hospital now.","FOLLOWER"
"I'm on my way to the hospital.","FOLLOWER"
"I'm going to the hospital to get checked.","FOLLOWER"
"I have to go to the hospital soon.","FOLLOWER"
"I’m planning to go to the hospital.","FOLLOWER"
"I’ll be going to the hospital shortly.","FOLLOWER"
"Please go ahead.","LEADER"
"You can go first.","LEADER"
"After you please.","LEADER"
"Go ahead I’ll follow.","LEADER"
"You may go in front of me.","LEADER"
"I’ll follow your lead go first.","LEADER"
"Let’s get some flowers and go visit her.","FOLLOWER"
"Let’s buy flowers and go see her.","FOLLOWER"
"Let’s pick up some flowers to bring to her.","FOLLOWER"
"Let’s grab some flowers and pay her a visit.","FOLLOWER"
"Let’s buy a bouquet and go visit her.","FOLLOWER"
"Let’s get her some flowers and go see her.","FOLLOWER"
"Where am I supposed to sit?","LEADER"
"Could you tell me where to sit?","LEADER"
"Where should I take a seat?","LEADER"
"Can you show me where I should sit?","LEADER"
"Where do you want me to sit?","LEADER"
"Where’s the right place for me to sit?","LEADER"
"Would you come along with me?","FOLLOWER"
"Can you join me please?","FOLLOWER"
"Will you accompany me?","FOLLOWER"
"Can you come with me?","FOLLOWER"
"I’d like you to go with me.","FOLLOWER"
"Could you go together with me?","FOLLOWER"
"Do you know where Tom is?","LEADER"
"Can you tell me where Tom went?","LEADER"
"Where can I find Tom?","LEADER"
"Have you seen Tom anywhere?","LEADER"
"Could you tell me Tom’s location?","LEADER"
"Where did Tom go?","LEADER"
"I need to get something to eat.","FOLLOWER"
"I should grab a bite to eat.","FOLLOWER"
"I’m going to find something to eat.","FOLLOWER"
"I want to get some food.","FOLLOWER"
"I feel like eating something now.","FOLLOWER"
"I’m planning to grab a quick meal.","FOLLOWER"
"Can you assist me? I can’t locate my classroom.","LEADER"
"I need your help finding my class please.","LEADER"
"I’m having trouble finding my classroom—could you help me?","LEADER"
"Could you show me where my class is?","LEADER"
"I can’t seem to find my class could you guide me?","LEADER"
"I need some help locating my classroom please.","LEADER"
"I’m supposed to go to a meeting.","FOLLOWER"
"I have a meeting to attend soon.","FOLLOWER"
"I’m expected at a meeting shortly.","FOLLOWER"
"I need to attend a meeting later.","FOLLOWER"
"I’ve got a meeting coming up.","FOLLOWER"
"I have to be at a meeting soon.","FOLLOWER"
"Excuse me I need to see Dean Mr. Lee. Could you tell me where his office is?","LEADER"
"Sorry could you tell me where Dean Lee’s office is? I need to see him first.","LEADER"
"I’m looking for Dean Mr. Lee’s office. Can you point me in the right direction?","LEADER"
"Excuse me I have to meet Dean Lee. Where is his office located?","LEADER"
"Could you guide me to Dean Lee’s office please?","LEADER"
"I’d like to see Dean Mr. Lee. Can you tell me how to get to his office?","LEADER"
"We’re going to have rice dumplings.","FOLLOWER"
"We’ll eat rice dumplings today.","FOLLOWER"
"We’re planning to have rice dumplings for the meal.","FOLLOWER"
"We’re having rice dumplings later.","FOLLOWER"
"I think we’ll be eating rice dumplings.","FOLLOWER"
"We decided to have rice dumplings.","FOLLOWER"
"I came here to visit my uncle.","LEADER"
"I’m here to see my uncle.","LEADER"
"I came by to meet my uncle.","LEADER"
"I came to meet up with my uncle.","LEADER"
"I came over because I wanted to see my uncle.","LEADER"
"I arrived to visit my uncle today.","LEADER"
"I have to go now.","FOLLOWER"
"I need to leave right away.","FOLLOWER"
"I’ve got to get going.","FOLLOWER"
"I must head out now.","FOLLOWER"
"I should be on my way.","FOLLOWER"
"I need to run; I’m in a hurry.","FOLLOWER"
"We’ll have to look for a new place to live.","LEADER"
"We need to find somewhere else to stay.","LEADER"
"We’ll need to search for another place to stay.","LEADER"
"We must find a new place to live.","LEADER"
"We’re going to need new accommodation.","LEADER"
"We should start looking for a different place to stay.","LEADER"
"I’m getting hungry.","FOLLOWER"
"I feel a bit hungry now.","FOLLOWER"
"I’m starting to feel hungry.","FOLLOWER"
"I could use something to eat.","FOLLOWER"
"I’m hungry right now.","FOLLOWER"
"I need to eat something; I’m starving.","FOLLOWER"
"Hello can you help me find a place to get lunch?","LEADER"
"Hi could you show me where I can buy lunch?","LEADER"
"Excuse me can you help me locate a spot for lunch?","LEADER"
"Hey could you assist me in finding somewhere to get lunch?","LEADER"
"Hi can you guide me to a place where I can grab some lunch?","LEADER"
"Could you help me find somewhere nearby to buy lunch?","LEADER"
"I’d like to buy my father a gift. Would you come with me to pick one out?","FOLLOWER"
"I want to get a present for my dad. Can you join me to choose it?","FOLLOWER"
"I need to buy a gift for my father; will you come help me choose?","FOLLOWER"
"I’m planning to buy a gift for my dad. Could you go with me to pick one?","FOLLOWER"
"I’d love your help picking a present for my father—will you come with me?","FOLLOWER"
"I’m buying a gift for my father; could you come along to help me decide?","FOLLOWER"
"I was trying to find a book but I couldn’t locate it.","LEADER"
"I looked everywhere for a book but I didn’t find it.","LEADER"
"I was searching for a book but it wasn’t there.","LEADER"
"I wanted to get a book but I couldn’t find where it was.","LEADER"
"I tried to look for a book but I wasn’t able to find it.","LEADER"
"I’ve been looking for a book but I can’t seem to find it.","LEADER"
"I’m going with my wife to the hospital.","FOLLOWER"
"I’ll go to the hospital with my wife.","FOLLOWER"
"I’m accompanying my wife on her hospital visit.","FOLLOWER"
"I’ll be joining my wife when she goes to the hospital.","FOLLOWER"
"I plan to go along with my wife to the hospital.","FOLLOWER"
"I’m heading to the hospital together with my wife.","FOLLOWER"
"Do you know which building it’s located in?","LEADER"
"Can you tell me what building it’s in?","LEADER"
"Do you happen to know the building where it is?","LEADER"
"Could you tell me in which building it’s found?","LEADER"
"Do you know the building that it’s located at?","LEADER"
"Can you point out which building it’s in?","LEADER"
"Let’s take a walk outside.","FOLLOWER"
"Let’s go for a walk outdoors.","FOLLOWER"
"Let’s head out for a stroll.","FOLLOWER"
"Let’s go out and take a walk together.","FOLLOWER"
"Let’s step outside for a little walk.","FOLLOWER"
"Let’s go for a short walk outside.","FOLLOWER"
