text,label
Tell me the destination.,LEADER
I need you to tell me where to head.,LEADER
Please specify the location.,LEADER
Direct me where to proceed.,LEADER
Inform me of the route.,LEADER
Actually I require directions please.,LEADER
I'm sorry but I need guidance.,LEADER
No please provide me with directions.,LEADER
I still need you to show me the way.,LEADER
Please I need you to direct me.,LEADER
Could you just give me the directions?,LEADER
Go check in the kitchen.,LEADER
Look for it in the kitchen.,LEADER
Search the kitchen.,LEADER
Go see if it's in the kitchen.,LEADER
Your task is to look in the kitchen.,LEADER
Please go and search the kitchen.,LEADER
Where can we try the renowned tea?,LEADER
What's the best place to have the famous tea?,LEADER
Where should we go for the celebrated tea?,LEADER
Which location serves the famous tea?,LEADER
Where is the famous tea available?,LEADER
Can you tell us where to find the famous tea?,LEADER
What do you think about going together?,FOLLOWER
Shall we go as a pair?,FOLLOWER
Would you like to go with me?,FOLLOWER
Maybe we could go at the same time?,FOLLOWER
How does going together sound?,FOLLOWER
We could go simultaneously what do you think?,FOLLOWER
Could you guide me?,LEADER
Would you be willing to guide me?,LEADER
Can you act as my guide?,LEADER
I'd like you to be my guide.,LEADER
Will you serve as my guide?,LEADER
Are you able to guide me?,LEADER
How about we see the Great Wall first?,FOLLOWER
What if we go to the Great Wall to begin with?,FOLLOWER
Maybe we should check out the Great Wall first.,FOLLOWER
We could start with a visit to the Great Wall.,FOLLOWER
I suggest we make the Great Wall our first stop.,FOLLOWER
Let's prioritize visiting the Great Wall.,FOLLOWER
I'm heading to the beauty salon.,FOLLOWER
I'm off to the beauty parlor.,FOLLOWER
My destination is the beauty shop.,FOLLOWER
I'm going to visit the beauty salon.,FOLLOWER
I plan to go to the beauty parlor.,FOLLOWER
I'll be making my way to the beauty salon.,FOLLOWER
Let's begin walking towards the Epcot Center then.,FOLLOWER
We should start our walk to the Epcot Center now.,FOLLOWER
Why don't we commence walking to the Epcot Center?,FOLLOWER
We can begin our journey on foot to the Epcot Center.,FOLLOWER
I suggest we start walking in the direction of the Epcot Center.,FOLLOWER
Let's set off on foot for the Epcot Center.,FOLLOWER
What places are we visiting today?,LEADER
What's our itinerary for today?,LEADER
Tell me our destinations for today.,LEADER
What are our planned visits today?,LEADER
Where is today's tour taking us?,LEADER
What sites are we seeing today?,LEADER
Can you tell me where the hotel laundry is located?,LEADER
Where can I find the laundry facility in this hotel?,LEADER
Do you know the location of the laundry in this hotel?,LEADER
I'm looking for the hotel laundry; can you direct me?,LEADER
What's the location of the laundry service in this hotel?,LEADER
Could you point me to the hotel's laundry area?,LEADER
Can you give me directions to the school clinic?,LEADER
How do I reach the school clinic?,LEADER
What's the way to the school clinic?,LEADER
Could you show me how to get to the school medical office?,LEADER
I need directions to the school health clinic.,LEADER
Please tell me the route to the school clinic.,LEADER
Pardon me which office belongs to Bob Rice?,LEADER
Excuse me can you point out Bob Rice's office?,LEADER
I'm looking for Bob Rice's office; can you help?,LEADER
Excuse me where is Bob Rice's office located?,LEADER
Could you tell me where to find Bob Rice's office?,LEADER
Which one is the office of Bob Rice?,LEADER
What do you think about the Holiday Inn?,FOLLOWER
How does the Holiday Inn sound?,FOLLOWER
Maybe we could consider the Holiday Inn.,FOLLOWER
The Holiday Inn could be an option.,FOLLOWER
I'm thinking about the Holiday Inn.,FOLLOWER
We could try the Holiday Inn.,FOLLOWER
We're going to help Mrs. Smith with her yard work.,FOLLOWER
Our plan is to assist Mrs. Smith with her gardening.,FOLLOWER
We'll be helping Mrs. Smith in her yard.,FOLLOWER
We're heading over to aid Mrs. Smith with yard work.,FOLLOWER
We're off to give Mrs. Smith a hand in the yard.,FOLLOWER
We're going to Mrs. Smith's to help with her garden.,FOLLOWER
I want to purchase some perfume for my girlfriend.,LEADER
I need to buy perfume for my girlfriend.,LEADER
I'm looking to get some perfume for my girlfriend.,LEADER
My intention is to buy perfume for my girlfriend.,LEADER
I'd like to find some perfume for my girlfriend.,LEADER
I'm in the market for perfume for my girlfriend.,LEADER
I need to return this product.,LEADER
I want to bring this back for a return.,LEADER
I'd like to get a refund for this item.,LEADER
This item needs to be returned.,LEADER
I wish to send this item back.,LEADER
Can I return this purchase?,LEADER
Where is the dining car located?,LEADER
Which direction leads to the dining car?,LEADER
Can you point me toward the dining car?,LEADER
How do I get to the dining car?,LEADER
What's the way to the dining carriage?,LEADER
Where can I find the dining car?,LEADER
I'm trying to locate the Empire State Building.,LEADER
Can you help me find the Empire State Building?,LEADER
Where is the Empire State Building?,LEADER
I need directions to the Empire State Building.,LEADER
Do you know where the Empire State Building is?,LEADER
How do I get to the Empire State Building?,LEADER
Can you locate the meeting spot?,LEADER
Are you able to find the meeting location?,LEADER
Do you know where the meeting place is?,LEADER
Can you identify the meeting point?,LEADER
Please find the designated meeting area.,LEADER
I need you to locate our meeting place.,LEADER
Where is the closest ICCC?,LEADER
Can you direct me to the nearest ICCC?,LEADER
Do you know the location of the closest ICCC?,LEADER
What's the nearest ICCC location?,LEADER
I need to find the closest ICCC branch.,LEADER
Where can I find the nearest ICCC office?,LEADER
What's the walking route to get there?,LEADER
How can I walk to that location?,LEADER
What's the pedestrian path to reach there?,LEADER
Can you give me walking directions to get there?,LEADER
How do I reach that place on foot?,LEADER
What's the footpath to that destination?,LEADER
I need to exit the department.,LEADER
I want to depart from this department.,LEADER
I'd like to leave this department area.,LEADER
My intention is to exit the department.,LEADER
I'm ready to leave the department now.,LEADER
Please guide me out of the department.,LEADER
Where is the closest taxi stand?,LEADER
Can you direct me to the nearest taxi rank?,LEADER
What's the location of the next taxi stand?,LEADER
Where can I find a taxi stand nearby?,LEADER
Do you know where the closest taxi pickup is?,LEADER
Where is the next available taxi stand?,LEADER
Please inform me when we arrive.,LEADER
Let me know once we reach our destination.,LEADER
Notify me when we get to the location.,LEADER
Tell me when we've arrived.,LEADER
Alert me upon our arrival.,LEADER
Give me a signal when we reach the place.,LEADER
I wanted to show you the cabin.,FOLLOWER
I'd like to show you around the cabin.,FOLLOWER
Let me show you the cabin.,FOLLOWER
I was hoping to give you a tour of the cabin.,FOLLOWER
I'd love to show you the cabin.,FOLLOWER
Allow me to show you the cabin.,FOLLOWER
Can you take me to the airport?,LEADER
I need a ride to the airport.,LEADER
Would you be able to drive me to the airport?,LEADER
Please drop me off at the airport.,LEADER
I require transportation to the airport.,LEADER
Could you give me a lift to the airport?,LEADER
I'm looking for a book titled Gone with the Wind but I can't locate it.,LEADER
I'm trying to find the book Gone with the Wind but it seems to be unavailable.,LEADER
I need to find Gone with the Wind but my search has been unsuccessful.,LEADER
The book Gone with the Wind is what I'm after but I can't seem to find it.,LEADER
I've been searching for Gone with the Wind without any luck.,LEADER
I want to locate a copy of Gone with the Wind but I'm having trouble finding it.,LEADER
Let's get moving then!,FOLLOWER
We should be on our way now!,FOLLOWER
It's time to head out!,FOLLOWER
We ought to get going!,FOLLOWER
Let's depart!,FOLLOWER
We should start our journey now!,FOLLOWER
Pardon me where can I find a shopping basket?,LEADER
Excuse me could you show me where the shopping baskets are?,LEADER
I'm looking for a shopping basket; can you help me?,LEADER
Excuse me where are the shopping baskets located?,LEADER
Could you direct me to where I can get a basket for shopping?,LEADER
Do you know where I can pick up a shopping basket?,LEADER
I'm lost and can't find the entrance. Can you tell me where it is?,LEADER
I can't seem to find my way to the entrance. Could you point me in the right direction?,LEADER
I'm having trouble locating the entrance. Would you mind telling me where it is?,LEADER
The way to the entrance is unclear to me. Can you provide directions?,LEADER
I'm disoriented and can't find the entrance. Could you assist me?,LEADER
I need help finding the entrance. Can you show me where it is?,LEADER
We should leave now.,FOLLOWER
It's time for us to go.,FOLLOWER
We need to be on our way.,FOLLOWER
Let's head out.,FOLLOWER
We ought to depart.,FOLLOWER
It's time we were going.,FOLLOWER
Driver take me to the station.,LEADER
Driver I need to go to the station.,LEADER
Driver the station is my destination.,LEADER
Driver please proceed to the station.,LEADER
Driver I require a ride to the station.,LEADER
Driver head to the station please.,LEADER
Where can I find the cereal?,LEADER
Can you show me where the cereal is located?,LEADER
What aisle is the cereal in?,LEADER
I'm looking for the cereal section.,LEADER
Could you direct me to the cereal?,LEADER
Do you know where the cereal is kept?,LEADER
Can you point me to the dish soap?,LEADER
Where is the dishwashing detergent located?,LEADER
I need to find the dish detergent.,LEADER
Could you show me where the dish soap is?,LEADER
What's the location of the dishwashing liquid?,LEADER
I'm trying to find detergent for washing dishes.,LEADER
Allow me to show you a few of our DVD players.,FOLLOWER
Let me present some of our DVD players to you.,FOLLOWER
I'd like to show you a selection of our DVD players.,FOLLOWER
Come I'll show you some DVD players we have.,FOLLOWER
I can show you several of our DVD player models.,FOLLOWER
Let me give you a look at some of our DVD players.,FOLLOWER
Maybe I'll join you.,FOLLOWER
I might come along with you.,FOLLOWER
I think I'll accompany you.,FOLLOWER
I could go with you.,FOLLOWER
Perhaps I'll come with you.,FOLLOWER
I may decide to join you.,FOLLOWER
I was going downstairs for coffee. Would you like to join me?,FOLLOWER
I'm heading down for a coffee. Care to come along?,FOLLOWER
I'm off to get a coffee downstairs. Want to come?,FOLLOWER
I was about to go down for a cup of coffee. Interested in joining?,FOLLOWER
I'm going downstairs to grab a coffee. Do you want to come with?,FOLLOWER
I was just going to get coffee from downstairs. You're welcome to join me.,FOLLOWER
I was considering getting something to eat.,FOLLOWER
I was contemplating grabbing a bite.,FOLLOWER
I had the idea of getting some food.,FOLLOWER
I was just planning to get a snack.,FOLLOWER
I was about to go get something to eat.,FOLLOWER
I was just in the mood for a quick meal.,FOLLOWER
Why don't we go outside and relax on the grass in the sun?,FOLLOWER
Let's go out and bask in the sunshine on the lawn.,FOLLOWER
How about we go enjoy the sunny weather on the grass?,FOLLOWER
We could go outside and sit on the grass in the sunlight.,FOLLOWER
What do you say we go out and soak up some sun on the grass?,FOLLOWER
I suggest we go out and enjoy the sunny grass.,FOLLOWER
I'm heading to Central Park.,FOLLOWER
I'm off to Central Park.,FOLLOWER
I'm going to visit Central Park.,FOLLOWER
My destination is Central Park.,FOLLOWER
I'll be making my way to Central Park.,FOLLOWER
I plan to go to Central Park.,FOLLOWER
I'm going to take a shower.,FOLLOWER
I'll go have a shower.,FOLLOWER
I'm off to shower.,FOLLOWER
I'm going to hop in the shower.,FOLLOWER
I'll go get cleaned up in the shower.,FOLLOWER
I'm heading to the shower.,FOLLOWER
How do I get to the post office?,LEADER
What's the direction to the post office?,LEADER
Can you point me toward the post office?,LEADER
Which direction leads to the post office?,LEADER
What's the way to the post office?,LEADER
Where is the post office located?,LEADER
Just tell me how to get to the restaurant.,LEADER
Simply provide me with directions to the restaurant.,LEADER
I only need the route to the restaurant.,LEADER
Just give me the restaurant's location.,LEADER
Simply direct me to the restaurant.,LEADER
All I need are directions to the restaurant.,LEADER
Let's have lunch at Burger Queen.,FOLLOWER
We should go to Burger Queen for our lunch.,FOLLOWER
How about we get lunch from Burger Queen?,FOLLOWER
Why don't we have lunch at Burger Queen?,FOLLOWER
We could grab lunch at Burger Queen.,FOLLOWER
I suggest we eat lunch at Burger Queen.,FOLLOWER
Where can I purchase some chocolates?,LEADER
Do you know where I can buy chocolates?,LEADER
Can you tell me where to find chocolates for sale?,LEADER
I'm looking for a place to buy chocolates.,LEADER
Where is chocolate sold around here?,LEADER
Could you direct me to where I can get chocolates?,LEADER
Could you give me directions to the Medical Department?,LEADER
How do I reach the Medical Department?,LEADER
Can you show me the way to the Medical Department?,LEADER
What's the route to the Medical Department?,LEADER
I need to get to the Medical Department; can you help?,LEADER
Please direct me to the Medical Department.,LEADER
I need to know where to catch the downtown bus.,LEADER
Where is the bus stop for buses heading downtown?,LEADER
Can you tell me where to board the bus to downtown?,LEADER
I'm looking for the bus that goes downtown; where do I get on?,LEADER
Where can I find the downtown bus stop?,LEADER
What's the location for catching the downtown bus?,LEADER
Where can I find the museum guide?,LEADER
Do you know where the museum guide is?,LEADER
I'm looking for the museum's guide.,LEADER
Can you point me to the museum guide?,LEADER
What is the location of the museum guide?,LEADER
Where is the guide for the museum located?,LEADER
Where is the white bread I like?,LEADER
I'm trying to find my preferred white bread.,LEADER
Can you help me locate my favorite white bread?,LEADER
Do you know where my favorite white bread is kept?,LEADER
I'm looking for the specific white bread I always get.,LEADER
Where can I find the white bread that I prefer?,LEADER
If you'll come with me I'll start by showing you our semi-conductor system site.,FOLLOWER
Follow me and I'll begin by taking you to our semi-conductor system location.,FOLLOWER
Come along with me; first I'll guide you to our semi-conductor system area.,FOLLOWER
Allow me to lead you to our semi-conductor system site first.,FOLLOWER
I'll start the tour at our semi-conductor system site if you'll follow me.,FOLLOWER
First let me show you our semi-conductor system location. Please follow me.,FOLLOWER
I'm concerned I might get lost if I go there by myself.,LEADER
I fear I could lose my way if I go there alone.,LEADER
I think I might become disoriented if I visit that place solo.,LEADER
I'm worried about getting lost if I go there unaccompanied.,LEADER
I believe I could easily get lost if I went there on my own.,LEADER
I'm not confident I could find my way if I went there alone.,LEADER
I'm heading to the hospital to visit Susan.,FOLLOWER
I'm going to see Susan at the hospital.,FOLLOWER
My plan is to visit Susan in the hospital.,FOLLOWER
I'll be making my way to the hospital to see Susan.,FOLLOWER
I'm off to the hospital to check on Susan.,FOLLOWER
I'm going to the hospital where Susan is.,FOLLOWER
I'd prefer to switch to a different room.,FOLLOWER
I want to change to another room.,FOLLOWER
I'd like to be moved to a different room.,FOLLOWER
Can I transfer to another room?,FOLLOWER
I'd rather be in a different room.,FOLLOWER
I'd like to relocate to another room.,FOLLOWER
I'll walk to the village to get some meat.,FOLLOWER
I'm going to the village on foot to buy meat.,FOLLOWER
I'll head to the village and purchase some meat.,FOLLOWER
My plan is to walk to the village for meat.,FOLLOWER
I'll make my way to the village to obtain some meat.,FOLLOWER
I'm going to walk to the village and get meat.,FOLLOWER
Locate a private area for making phone calls.,LEADER
Find a secluded spot to make calls.,LEADER
You need to find a private location for phone calls.,LEADER
Identify a quiet place where I can make calls.,LEADER
Find somewhere private to take phone calls.,LEADER
Locate a confidential area for making telephone calls.,LEADER
Where are the timesheets stored?,LEADER
Can you tell me the location of the timesheets?,LEADER
Do you know the storage place for timesheets?,LEADER
I'm looking for where the timesheets are kept.,LEADER
What's the location of the timesheet repository?,LEADER
Could you point me to where the timesheets are?,LEADER
Can you give me directions to the Cross Bakery building?,LEADER
How do I get to the Cross Bakery building?,LEADER
What's the route to the Cross Bakery building?,LEADER
Could you show me the way to the Cross Bakery building?,LEADER
I need directions to the Cross Bakery building.,LEADER
Please tell me how to reach the Cross Bakery building.,LEADER
Would you like me to guide you?,FOLLOWER
Should I show you the way?,FOLLOWER
Do you need me to lead you there?,FOLLOWER
Would you like me to direct you?,FOLLOWER
Can I show you how to get there?,FOLLOWER
Would you like me to take you there?,FOLLOWER
I believe we should visit the palace first.,FOLLOWER
My suggestion is to go to the palace first.,FOLLOWER
We ought to head to the palace first I think.,FOLLOWER
I propose we make the palace our first stop.,FOLLOWER
Let's prioritize going to the palace first.,FOLLOWER
I feel we should start with the palace.,FOLLOWER
Can you tell me where the scholar cinema is located?,LEADER
Where is the scholar cinema?,LEADER
Do you know the location of the scholar cinema?,LEADER
I'm trying to find the scholar cinema.,LEADER
Could you direct me to the scholar cinema?,LEADER
What's the address of the scholar cinema?,LEADER
However I don't know where the registration office is.,LEADER
But the location of the registration office is unknown to me.,LEADER
Unfortunately I'm unaware of where the registration office is.,LEADER
But I'm not sure where the registration office is located.,LEADER
I must admit I don't know where to find the registration office.,LEADER
But I have no idea where the registration office might be.,LEADER
Is this the correct way to the central department stall?,LEADER
Can I reach the central department stall by going this way?,LEADER
Is this route leading to the central department stall?,LEADER
Does this path go to the central department stall?,LEADER
Am I heading in the right direction for the central department stall?,LEADER
Will this way take me to the central department stall?,LEADER
He will handle your luggage and escort you to your room.,FOLLOWER
He'll take care of your bags and guide you to your room.,FOLLOWER
Your luggage will be handled by him and he'll show you to your room.,FOLLOWER
He will manage your baggage and lead you to your room.,FOLLOWER
He'll attend to your luggage and direct you to your room.,FOLLOWER
He will look after your bags and take you to your room.,FOLLOWER
There are two available seats over there. Let's claim them before someone else does.,FOLLOWER
I see two empty seats over there. We should take them quickly.,FOLLOWER
Look there are two free seats over there. Let's grab them before they're taken.,FOLLOWER
There are two unoccupied seats over there. We should secure them now.,FOLLOWER
I've spotted two vacant seats over there. Let's get them before others do.,FOLLOWER
Two seats are free over there. We should occupy them immediately.,FOLLOWER
In that case I should probably try a different store.,FOLLOWER
If that's the case I ought to look in another shop.,FOLLOWER
Then I'd be better off trying another store.,FOLLOWER
Under those circumstances I should attempt another store.,FOLLOWER
If so my best option is to try a different store.,FOLLOWER
In that event I should visit another store instead.,FOLLOWER
